event_id,user_id,event_type,timestamp,page_views,session_duration,purchase_amount
EVT_013251,6549,purchase,2024-10-30 00:00:00,20,3557,168.04
EVT_013252,9967,add_to_cart,2024-12-31 22:04:57,2,869,0
EVT_013253,6861,click,2024-01-31 00:00:00,3,332,0
EVT_013254,3833,view,2024-11-29 11:59:53,15,1282,0
EVT_013255,1412,view,2024-03-10 00:00:00,17,2940,0
EVT_013256,7884,add_to_cart,2024-12-02 15:28:01,20,309,0
EVT_013257,8025,view,2024-04-24 00:00:00,14,3048,0
EVT_013258,2795,click,2024-12-31 11:30:11,17,2046,0
EVT_013259,4115,view,2024-01-31 00:00:00,14,398,0
EVT_013260,6094,purchase,2024-07-27 00:00:00,16,3131,50.24
EVT_013261,3619,purchase,2024-10-10 00:00:00,18,1013,234.45
EVT_013262,5840,add_to_cart,2024-12-31 04:22:11,8,1449,0
EVT_013263,1434,purchase,2024-01-08 00:00:00,7,747,44.0
EVT_013264,8027,purchase,2024-11-29 11:52:49,8,2422,491.76
EVT_013265,3447,purchase,2024-12-25 18:15:36,10,131,241.91
EVT_013266,8569,add_to_cart,2024-04-14 00:00:00,12,326,0
EVT_013267,333,add_to_cart,2024-11-29 06:54:35,3,2629,0
EVT_013268,6696,purchase,2024-11-29 10:18:43,12,1740,443.55
EVT_013269,7445,purchase,2024-12-31 23:21:02,10,1634,252.01
EVT_013270,799,purchase,2024-11-01 00:00:00,16,320,353.8
EVT_013271,8180,view,2024-12-02 23:32:21,5,653,0
EVT_013272,9241,add_to_cart,2024-09-17 00:00:00,11,2899,0
EVT_013273,9372,click,2024-12-01 00:00:00,20,1790,0
EVT_013274,9683,add_to_cart,2024-07-26 00:00:00,4,3325,0
EVT_013275,1230,purchase,2024-12-02 09:58:54,7,323,482.0
EVT_013276,7631,add_to_cart,2024-12-07 00:00:00,18,940,0
EVT_013277,291,click,2024-11-29 23:36:04,13,3262,0
EVT_013278,1955,click,2024-12-31 20:05:56,18,2566,0
EVT_013279,139,view,2024-12-02 03:59:04,6,825,0
EVT_013280,1257,add_to_cart,2024-11-29 23:20:43,18,1874,0
EVT_013281,6145,view,2024-03-17 00:00:00,19,2580,0
EVT_013282,1069,view,2024-12-25 04:55:06,10,1725,0
EVT_013283,9470,view,2024-12-25 16:39:50,2,755,0
EVT_013284,7018,click,2024-11-29 00:39:39,11,222,0
EVT_013285,4460,purchase,2024-11-08 00:00:00,5,3312,318.7
EVT_013286,776,click,2024-12-02 00:05:10,9,2481,0
EVT_013287,7276,add_to_cart,2024-11-29 14:56:19,5,2568,0
EVT_013288,3530,click,2024-12-24 00:00:00,13,1475,0
EVT_013289,9601,view,2024-09-02 00:00:00,9,569,0
EVT_013290,9933,view,2024-11-29 02:08:36,12,1965,0
EVT_013291,3524,purchase,2024-07-18 00:00:00,6,2667,18.12
EVT_013292,7475,view,2024-12-25 10:25:29,5,3041,0
EVT_013293,7327,purchase,2024-11-08 00:00:00,8,2630,75.85
EVT_013294,7041,click,2024-12-02 05:18:10,2,587,0
EVT_013295,3867,view,2024-11-29 01:26:52,18,1173,0
EVT_013296,6645,view,2024-11-29 22:13:53,7,3184,0
EVT_013297,1764,add_to_cart,2024-12-02 09:16:08,14,341,0
EVT_013298,2881,purchase,2024-12-31 13:40:30,6,1688,122.4
EVT_013299,2027,click,2024-12-02 06:14:30,13,1846,0
EVT_013300,9432,add_to_cart,2024-12-31 03:13:12,15,1721,0
EVT_013301,7211,click,2024-04-27 00:00:00,18,2748,0
EVT_013302,8704,click,2024-12-31 12:28:22,18,367,0
EVT_013303,3969,purchase,2024-11-14 00:00:00,11,868,117.7
EVT_013304,6289,view,2024-12-02 21:32:23,2,2672,0
EVT_013305,4773,purchase,2024-04-02 00:00:00,10,1250,241.38
EVT_013306,1335,view,2024-12-02 02:45:17,2,428,0
EVT_013307,6271,purchase,2024-12-25 01:49:10,15,3199,479.63
EVT_013308,2658,add_to_cart,2024-12-02 07:02:34,7,124,0
EVT_013309,2002,purchase,2024-12-02 16:31:33,6,3006,161.22
EVT_013310,9779,view,2024-11-29 11:16:24,2,2191,0
EVT_013311,6627,click,2024-12-31 03:04:17,14,2422,0
EVT_013312,9946,add_to_cart,2024-09-03 00:00:00,15,714,0
EVT_013313,6001,add_to_cart,2024-07-25 00:00:00,12,1425,0
EVT_013314,8461,click,2024-12-25 21:39:30,10,885,0
EVT_013315,2489,click,2024-03-15 00:00:00,5,958,0
EVT_013316,3897,add_to_cart,2024-11-29 23:08:14,14,1962,0
EVT_013317,3964,click,2024-12-25 16:10:36,14,3178,0
EVT_013318,3,view,2024-12-25 11:01:16,4,3574,0
EVT_013319,3289,purchase,2024-12-25 12:19:58,15,1940,126.26
EVT_013320,1447,view,2024-12-25 11:29:26,1,1505,0
EVT_013321,8696,add_to_cart,2024-02-13 00:00:00,5,1535,0
EVT_013322,4527,click,2024-03-19 00:00:00,10,1663,0
EVT_013323,2869,view,2024-12-02 07:49:13,5,3564,0
EVT_013324,6890,view,2024-11-01 00:00:00,11,1218,0
EVT_013325,3203,purchase,2024-12-31 19:07:38,19,2943,307.29
EVT_013326,833,click,2024-06-17 00:00:00,14,1537,0
EVT_013327,1040,add_to_cart,2024-12-25 13:03:33,9,610,0
EVT_013328,3462,purchase,2024-12-02 02:01:15,17,1078,345.74
EVT_013329,1549,purchase,2024-12-25 07:28:45,15,588,355.33
EVT_013330,6709,view,2024-08-14 00:00:00,3,3175,0
EVT_013331,2982,purchase,2024-07-05 00:00:00,18,2192,336.2
EVT_013332,939,add_to_cart,2024-12-25 16:42:12,10,507,0
EVT_013333,3696,view,2024-06-30 00:00:00,3,1487,0
EVT_013334,7940,add_to_cart,2024-11-29 00:00:00,2,2333,0
EVT_013335,6918,purchase,2024-02-15 00:00:00,12,3409,464.36
EVT_013336,392,view,2024-06-06 00:00:00,16,1734,0
EVT_013337,184,view,2024-11-06 00:00:00,11,2564,0
EVT_013338,9436,add_to_cart,2024-07-08 00:00:00,10,2595,0
EVT_013339,7663,click,2024-09-23 00:00:00,17,387,0
EVT_013340,5899,view,2024-11-29 10:22:36,8,975,0
EVT_013341,5165,add_to_cart,2024-05-20 00:00:00,19,2966,0
EVT_013342,2752,click,2024-12-25 20:03:29,14,316,0
EVT_013343,3191,click,2024-12-25 04:22:17,5,2357,0
EVT_013344,8888,click,2024-12-02 23:58:14,6,1606,0
EVT_013345,3054,view,2024-12-31 23:27:16,19,754,0
EVT_013346,8194,view,2024-12-02 04:10:33,15,2526,0
EVT_013347,4932,click,2024-11-29 11:00:30,15,2188,0
EVT_013348,5875,click,2024-12-25 07:26:20,12,2947,0
EVT_013349,6428,view,2024-12-25 21:53:52,5,2244,0
EVT_013350,9499,click,2024-11-29 19:16:51,10,1885,0
EVT_013351,5263,click,2024-09-02 00:00:00,2,1741,0
EVT_013352,6931,view,2024-12-31 14:42:55,3,2552,0
EVT_013353,4518,view,2024-12-31 10:22:28,16,2048,0
EVT_013354,3085,add_to_cart,2024-12-25 11:12:36,11,979,0
EVT_013355,3534,click,2024-12-31 04:07:41,14,3313,0
EVT_013356,2918,add_to_cart,2024-11-29 15:54:16,1,2937,0
EVT_013357,3087,purchase,2024-12-31 04:59:56,14,884,188.35
EVT_013358,8310,click,2024-01-04 00:00:00,14,957,0
EVT_013359,8,add_to_cart,2024-05-28 00:00:00,7,1652,0
EVT_013360,565,purchase,2024-07-23 00:00:00,1,2422,233.98
EVT_013361,7019,click,2024-12-25 13:02:54,2,757,0
EVT_013362,3091,view,2024-12-02 11:37:11,2,1172,0
EVT_013363,6047,view,2024-12-25 18:14:55,15,2556,0
EVT_013364,5414,click,2024-11-29 05:20:47,20,446,0
EVT_013365,9577,add_to_cart,2024-12-02 15:32:00,14,1705,0
EVT_013366,4903,purchase,2024-11-29 06:45:45,10,3273,35.28
EVT_013367,2341,view,2024-12-31 10:14:23,5,1676,0
EVT_013368,8480,add_to_cart,2024-12-25 15:29:44,10,2088,0
EVT_013369,4408,view,2024-12-02 01:22:41,13,3075,0
EVT_013370,5126,purchase,2024-12-25 01:30:02,11,2082,0.92
EVT_013371,30,add_to_cart,2024-04-18 00:00:00,4,2712,0
EVT_013372,1387,click,2024-09-20 00:00:00,7,2013,0
EVT_013373,8402,click,2024-12-02 12:43:07,2,2155,0
EVT_013374,1624,click,2024-05-03 00:00:00,3,1646,0
EVT_013375,2736,view,2024-10-19 00:00:00,8,2624,0
EVT_013376,4795,add_to_cart,2024-10-11 00:00:00,18,3146,0
EVT_013377,1622,click,2024-12-31 17:10:04,12,2671,0
EVT_013378,7589,add_to_cart,2024-11-29 02:40:45,20,3052,0
EVT_013379,4572,add_to_cart,2024-11-29 19:09:04,10,2434,0
EVT_013380,9765,purchase,2024-10-04 00:00:00,19,543,300.97
EVT_013381,8320,add_to_cart,2024-11-29 06:35:01,15,3559,0
EVT_013382,2250,view,2024-12-25 17:18:18,2,2566,0
EVT_013383,4113,view,2024-12-31 17:41:19,9,212,0
EVT_013384,3423,view,2024-02-20 00:00:00,7,2839,0
EVT_013385,7238,purchase,2024-12-31 14:19:47,20,1831,215.56
EVT_013386,8005,add_to_cart,2024-01-26 00:00:00,14,1386,0
EVT_013387,1387,purchase,2024-02-07 00:00:00,3,986,343.37
EVT_013388,8518,purchase,2024-12-31 00:35:11,7,86,363.61
EVT_013389,8120,add_to_cart,2024-06-03 00:00:00,1,3360,0
EVT_013390,3855,view,2024-05-09 00:00:00,9,1128,0
EVT_013391,3459,click,2024-06-17 00:00:00,20,1778,0
EVT_013392,5867,view,2024-12-02 20:25:57,5,839,0
EVT_013393,8055,view,2024-12-25 18:55:59,8,665,0
EVT_013394,2941,click,2024-12-20 00:00:00,1,1602,0
EVT_013395,738,click,2024-12-25 10:36:03,11,2693,0
EVT_013396,6327,view,2024-12-25 23:24:03,8,1032,0
EVT_013397,294,purchase,2024-12-31 10:07:21,11,591,306.53
EVT_013398,4723,view,2024-04-21 00:00:00,8,3378,0
EVT_013399,9072,add_to_cart,2024-03-10 00:00:00,6,253,0
EVT_013400,7823,click,2024-07-13 00:00:00,16,2156,0
EVT_013401,2655,purchase,2024-12-31 10:54:45,10,1549,78.29
EVT_013402,7823,purchase,2024-11-29 05:30:21,17,914,204.52
EVT_013403,9801,view,2024-06-04 00:00:00,8,655,0
EVT_013404,3588,click,2024-12-02 12:59:46,6,2465,0
EVT_013405,4616,add_to_cart,2024-11-29 10:39:17,16,146,0
EVT_013406,8757,click,2024-11-06 00:00:00,9,3557,0
EVT_013407,6936,add_to_cart,2024-12-25 13:05:34,11,599,0
EVT_013408,8431,click,2024-09-19 00:00:00,19,2301,0
EVT_013409,371,purchase,2024-11-26 00:00:00,2,1545,161.1
EVT_013410,8405,view,2024-12-11 00:00:00,20,525,0
EVT_013411,6555,add_to_cart,2024-12-11 00:00:00,2,1744,0
EVT_013412,2146,purchase,2024-11-29 02:36:05,1,3173,214.42
EVT_013413,3428,purchase,2024-06-10 00:00:00,9,1840,359.89
EVT_013414,7893,purchase,2024-10-13 00:00:00,3,2267,109.94
EVT_013415,7043,add_to_cart,2024-12-10 00:00:00,5,1406,0
EVT_013416,2201,purchase,2024-12-25 07:27:29,14,1278,390.61
EVT_013417,4580,purchase,2024-12-02 16:47:59,12,3394,272.9
EVT_013418,6258,purchase,2024-12-31 00:49:31,13,364,484.52
EVT_013419,4179,click,2024-05-01 00:00:00,16,930,0
EVT_013420,4306,click,2024-12-31 11:19:59,2,2105,0
EVT_013421,4820,purchase,2024-12-31 07:00:31,17,322,136.89
EVT_013422,1546,click,2024-04-04 00:00:00,16,419,0
EVT_013423,7719,add_to_cart,2024-10-01 00:00:00,5,1555,0
EVT_013424,3027,add_to_cart,2024-12-02 05:12:51,2,1123,0
EVT_013425,9386,purchase,2024-08-08 00:00:00,12,3033,263.87
EVT_013426,4824,view,2024-03-04 00:00:00,16,652,0
EVT_013427,9136,purchase,2024-12-25 05:57:03,18,3523,473.1
EVT_013428,3890,view,2024-06-26 00:00:00,11,2304,0
EVT_013429,6570,click,2024-06-24 00:00:00,3,925,0
EVT_013430,3333,click,2024-11-29 13:14:11,5,1515,0
EVT_013431,9344,click,2024-12-25 19:09:18,6,2238,0
EVT_013432,4508,purchase,2024-12-02 14:41:47,15,2950,144.69
EVT_013433,6371,purchase,2024-12-02 02:56:50,19,837,43.84
EVT_013434,9095,click,2024-12-02 15:43:01,10,2204,0
EVT_013435,1164,view,2024-12-31 03:20:16,13,1033,0
EVT_013436,6209,purchase,2024-10-12 00:00:00,18,958,209.91
EVT_013437,7888,purchase,2024-06-11 00:00:00,1,1231,332.17
EVT_013438,1789,purchase,2024-12-25 20:39:52,15,1672,24.76
EVT_013439,2716,purchase,2024-12-25 08:54:27,7,2203,34.84
EVT_013440,6948,click,2024-03-13 00:00:00,6,899,0
EVT_013441,3733,purchase,2024-04-07 00:00:00,5,3275,268.68
EVT_013442,120,click,2024-04-02 00:00:00,18,1270,0
EVT_013443,3721,view,2024-12-02 15:21:42,14,3319,0
EVT_013444,5294,click,2024-12-31 09:02:34,9,3220,0
EVT_013445,6837,view,2024-11-30 00:00:00,5,2926,0
EVT_013446,3001,add_to_cart,2024-12-31 11:40:17,7,1797,0
EVT_013447,1464,purchase,2024-11-29 06:51:14,19,2181,343.48
EVT_013448,4073,purchase,2024-12-02 04:55:04,9,1316,100.11
EVT_013449,699,add_to_cart,2024-12-02 16:34:16,4,780,0
EVT_013450,6924,purchase,2024-12-31 20:54:27,5,790,315.65
EVT_013451,1927,click,2024-10-29 00:00:00,5,2270,0
EVT_013452,6622,view,2024-12-25 04:05:25,11,222,0
EVT_013453,1225,purchase,2024-12-25 09:27:23,3,3044,211.8
EVT_013454,857,purchase,2024-12-31 19:26:33,20,1283,446.9
EVT_013455,5412,add_to_cart,2024-03-09 00:00:00,9,791,0
EVT_013456,2156,view,2024-12-25 10:30:33,19,1443,0
EVT_013457,4030,add_to_cart,2024-11-29 03:09:16,16,400,0
EVT_013458,851,view,2024-12-25 03:31:49,5,2924,0
EVT_013459,6669,purchase,2024-12-02 14:57:24,4,1344,376.15
EVT_013460,340,add_to_cart,2024-12-02 02:18:34,16,924,0
EVT_013461,9003,click,2024-12-02 22:14:58,14,1447,0
EVT_013462,8006,click,2024-03-13 00:00:00,4,313,0
EVT_013463,1928,purchase,2024-12-02 14:03:02,7,3228,294.99
EVT_013464,717,add_to_cart,2024-09-13 00:00:00,7,2866,0
EVT_013465,8584,add_to_cart,2024-12-31 04:54:03,8,3122,0
EVT_013466,530,view,2024-04-24 00:00:00,3,3571,0
EVT_013467,484,click,2024-11-29 11:38:45,13,1852,0
EVT_013468,8643,view,2024-07-02 00:00:00,18,1709,0
EVT_013469,2892,click,2024-09-20 00:00:00,3,1661,0
EVT_013470,6322,add_to_cart,2024-10-09 00:00:00,8,2317,0
EVT_013471,4573,add_to_cart,2024-03-29 00:00:00,14,2219,0
EVT_013472,3637,view,2024-12-31 14:31:42,2,1945,0
EVT_013473,9380,click,2024-06-28 00:00:00,12,1884,0
EVT_013474,883,view,2024-02-28 00:00:00,1,2625,0
EVT_013475,9783,add_to_cart,2024-12-02 06:35:36,11,2445,0
EVT_013476,4297,view,2024-11-29 03:39:12,18,2552,0
EVT_013477,698,add_to_cart,2024-12-02 18:22:16,9,1149,0
EVT_013478,9625,click,2024-11-29 09:05:42,7,2599,0
EVT_013479,5024,view,2024-11-29 10:54:17,1,567,0
EVT_013480,1781,view,2024-09-09 00:00:00,15,1323,0
EVT_013481,2040,view,2024-12-02 15:08:36,17,194,0
EVT_013482,7177,add_to_cart,2024-08-04 00:00:00,1,2372,0
EVT_013483,4203,view,2024-01-29 00:00:00,1,217,0
EVT_013484,1098,add_to_cart,2024-04-11 00:00:00,9,2023,0
EVT_013485,6901,click,2024-08-06 00:00:00,17,2725,0
EVT_013486,9558,click,2024-06-05 00:00:00,20,2616,0
EVT_013487,3274,click,2024-12-25 11:01:18,15,820,0
EVT_013488,6114,purchase,2024-11-22 00:00:00,3,2797,179.0
EVT_013489,6429,purchase,2024-12-31 18:40:02,9,1352,92.48
EVT_013490,4171,add_to_cart,2024-12-02 20:24:10,8,511,0
EVT_013491,3392,view,2024-11-29 00:51:45,2,3495,0
EVT_013492,3437,purchase,2024-04-12 00:00:00,6,901,436.29
EVT_013493,1686,purchase,2024-11-29 17:57:22,1,825,438.81
EVT_013494,8697,click,2024-05-02 00:00:00,1,2977,0
EVT_013495,8477,purchase,2024-12-25 01:39:37,11,1853,339.48
EVT_013496,1930,view,2024-12-31 00:13:54,14,1228,0
EVT_013497,1142,view,2024-11-29 08:33:09,2,1748,0
EVT_013498,8986,add_to_cart,2024-12-25 09:33:43,12,1374,0
EVT_013499,6620,click,2024-11-29 12:30:05,10,959,0
EVT_013500,7957,click,2024-08-23 00:00:00,19,440,0
EVT_013501,3827,purchase,2024-08-01 00:00:00,2,3486,84.63
EVT_013502,429,purchase,2024-12-09 00:00:00,16,611,153.57
EVT_013503,7921,view,2024-12-31 13:47:12,13,2706,0
EVT_013504,3450,purchase,2024-12-02 20:02:38,18,2357,427.61
EVT_013505,9956,click,2024-07-02 00:00:00,13,418,0
EVT_013506,7105,click,2024-01-09 00:00:00,18,1977,0
EVT_013507,4586,add_to_cart,2024-06-30 00:00:00,16,1571,0
EVT_013508,1847,click,2024-08-29 00:00:00,18,3559,0
EVT_013509,6406,view,2024-08-14 00:00:00,19,1987,0
EVT_013510,9333,click,2024-12-31 21:31:56,20,1555,0
EVT_013511,3635,add_to_cart,2024-11-29 04:13:16,19,1147,0
EVT_013512,5814,purchase,2024-08-19 00:00:00,19,436,358.74
EVT_013513,2427,view,2024-08-11 00:00:00,8,2591,0
EVT_013514,4102,view,2024-03-31 00:00:00,5,1950,0
EVT_013515,279,add_to_cart,2024-06-21 00:00:00,6,1887,0
EVT_013516,3325,click,2024-12-02 04:31:38,4,2965,0
EVT_013517,8716,view,2024-12-31 07:44:13,14,1015,0
EVT_013518,3666,click,2024-01-29 00:00:00,3,586,0
EVT_013519,6280,click,2024-01-04 00:00:00,17,642,0
EVT_013520,9231,add_to_cart,2024-06-01 00:00:00,1,2873,0
EVT_013521,8967,view,2024-12-25 15:45:08,16,317,0
EVT_013522,3221,click,2024-12-25 17:24:18,6,983,0
EVT_013523,6783,click,2024-11-29 10:41:29,4,3060,0
EVT_013524,2754,view,2024-04-20 00:00:00,9,1737,0
EVT_013525,6491,add_to_cart,2024-12-25 05:23:46,7,2314,0
EVT_013526,8496,purchase,2024-12-25 20:34:24,20,3416,124.71
EVT_013527,558,add_to_cart,2024-12-25 20:30:44,20,2832,0
EVT_013528,4293,purchase,2024-12-02 22:51:57,18,847,297.36
EVT_013529,726,click,2024-12-25 19:13:42,13,1949,0
EVT_013530,8367,add_to_cart,2024-03-07 00:00:00,19,528,0
EVT_013531,5045,add_to_cart,2024-12-25 02:57:22,13,94,0
EVT_013532,742,purchase,2024-11-29 22:34:04,15,2195,269.98
EVT_013533,8602,click,2024-12-02 03:12:04,1,1574,0
EVT_013534,8858,click,2024-11-29 07:55:17,19,1344,0
EVT_013535,4983,add_to_cart,2024-06-16 00:00:00,1,1769,0
EVT_013536,1751,purchase,2024-12-31 13:06:18,19,3160,201.87
EVT_013537,5926,purchase,2024-12-02 03:29:39,19,767,324.9
EVT_013538,64,purchase,2024-03-15 00:00:00,5,214,156.92
EVT_013539,124,view,2024-09-05 00:00:00,17,703,0
EVT_013540,6312,click,2024-12-22 00:00:00,6,2227,0
EVT_013541,2665,add_to_cart,2024-12-02 03:24:02,17,1687,0
EVT_013542,4167,purchase,2024-03-19 00:00:00,14,3373,349.65
EVT_013543,1500,click,2024-12-02 19:00:25,13,1937,0
EVT_013544,6413,purchase,2024-11-29 06:08:29,8,2925,429.81
EVT_013545,9206,purchase,2024-12-31 18:46:34,19,3545,479.8
EVT_013546,617,add_to_cart,2024-11-29 21:08:10,20,3405,0
EVT_013547,4866,click,2024-12-02 20:43:31,2,755,0
EVT_013548,5485,view,2024-12-31 00:43:12,14,2432,0
EVT_013549,3685,view,2024-11-29 14:31:52,14,1265,0
EVT_013550,4121,add_to_cart,2024-12-25 14:55:22,14,2444,0
EVT_013551,4164,add_to_cart,2024-12-25 06:31:57,17,2405,0
EVT_013552,8102,purchase,2024-12-25 09:50:19,3,209,323.04
EVT_013553,6151,add_to_cart,2024-06-12 00:00:00,19,1075,0
EVT_013554,5324,click,2024-11-29 05:13:15,7,415,0
EVT_013555,9623,view,2024-10-18 00:00:00,10,2151,0
EVT_013556,5226,view,2024-12-25 09:41:53,10,427,0
EVT_013557,2345,view,2024-06-24 00:00:00,10,1791,0
EVT_013558,5123,click,2024-02-16 00:00:00,17,672,0
EVT_013559,6192,view,2024-12-31 18:45:53,12,3584,0
EVT_013560,89,purchase,2024-12-25 15:24:26,10,285,252.06
EVT_013561,6124,click,2024-12-31 02:57:08,2,2045,0
EVT_013562,4517,click,2024-12-25 08:22:09,15,961,0
EVT_013563,5007,click,2024-12-31 06:05:57,5,1335,0
EVT_013564,4891,purchase,2024-08-06 00:00:00,13,345,213.61
EVT_013565,599,click,2024-10-05 00:00:00,4,3192,0
EVT_013566,5934,view,2024-11-29 07:02:43,1,439,0
EVT_013567,5764,purchase,2024-11-29 19:39:39,15,1770,150.1
EVT_013568,9070,click,2024-11-29 00:05:03,17,829,0
EVT_013569,7222,view,2024-12-02 19:05:44,12,1783,0
EVT_013570,6458,view,2024-11-29 16:31:05,19,2293,0
EVT_013571,3276,click,2024-12-31 16:54:41,14,2422,0
EVT_013572,7669,view,2024-12-02 19:13:25,15,1054,0
EVT_013573,9033,add_to_cart,2024-12-02 00:00:00,1,351,0
EVT_013574,2756,view,2024-01-19 00:00:00,14,2501,0
EVT_013575,1571,click,2024-12-25 04:56:14,9,2982,0
EVT_013576,8431,click,2024-11-29 15:12:17,19,3179,0
EVT_013577,9640,purchase,2024-05-01 00:00:00,12,2646,309.58
EVT_013578,8486,click,2024-09-25 00:00:00,20,2376,0
EVT_013579,7472,view,2024-03-10 00:00:00,16,2773,0
EVT_013580,8358,click,2024-12-02 00:20:11,20,1697,0
EVT_013581,9376,add_to_cart,2024-12-31 10:37:59,10,2382,0
EVT_013582,8959,purchase,2024-03-07 00:00:00,5,2803,371.06
EVT_013583,5944,view,2024-10-04 00:00:00,17,2875,0
EVT_013584,8638,add_to_cart,2024-07-14 00:00:00,8,1112,0
EVT_013585,7609,add_to_cart,2024-09-12 00:00:00,7,2639,0
EVT_013586,6383,add_to_cart,2024-12-02 23:35:12,19,563,0
EVT_013587,4842,view,2024-11-29 11:44:39,4,1517,0
EVT_013588,1844,purchase,2024-05-10 00:00:00,17,1146,99.72
EVT_013589,2325,add_to_cart,2024-08-11 00:00:00,15,3260,0
EVT_013590,7277,click,2024-12-02 22:09:17,4,2142,0
EVT_013591,8425,view,2024-06-14 00:00:00,5,2449,0
EVT_013592,7414,click,2024-11-17 00:00:00,11,1743,0
EVT_013593,2272,add_to_cart,2024-02-05 00:00:00,19,699,0
EVT_013594,9534,add_to_cart,2024-12-02 07:26:12,8,1269,0
EVT_013595,4515,purchase,2024-01-30 00:00:00,19,2983,218.58
EVT_013596,6938,add_to_cart,2024-07-22 00:00:00,5,2054,0
EVT_013597,5206,add_to_cart,2024-01-16 00:00:00,8,2425,0
EVT_013598,9882,view,2024-08-26 00:00:00,15,3014,0
EVT_013599,4112,add_to_cart,2024-07-02 00:00:00,8,1285,0
EVT_013600,4373,view,2024-12-31 01:31:24,14,1312,0
EVT_013601,2331,purchase,2024-06-27 00:00:00,19,3598,221.08
EVT_013602,7848,purchase,2024-10-28 00:00:00,14,3534,338.42
EVT_013603,2467,view,2024-03-05 00:00:00,3,1521,0
EVT_013604,9005,view,2024-06-26 00:00:00,13,1785,0
EVT_013605,3464,purchase,2024-02-26 00:00:00,19,2995,111.59
EVT_013606,8083,purchase,2024-12-02 21:24:07,3,2445,306.94
EVT_013607,9068,add_to_cart,2024-12-25 15:58:39,4,330,0
EVT_013608,6618,add_to_cart,2024-12-31 13:00:39,17,1136,0
EVT_013609,7571,click,2024-12-31 16:52:35,20,2220,0
EVT_013610,1016,purchase,2024-11-20 00:00:00,8,1676,188.04
EVT_013611,867,view,2024-12-25 10:03:46,19,882,0
EVT_013612,4638,add_to_cart,2024-07-30 00:00:00,7,1754,0
EVT_013613,7308,click,2024-12-25 01:42:44,7,3578,0
EVT_013614,2474,add_to_cart,2024-03-30 00:00:00,15,2366,0
EVT_013615,6127,click,2024-11-29 16:19:52,16,1098,0
EVT_013616,4093,view,2024-02-27 00:00:00,5,1293,0
EVT_013617,4768,click,2024-12-02 07:24:24,7,3214,0
EVT_013618,6288,add_to_cart,2024-12-25 03:01:06,4,1210,0
EVT_013619,6245,add_to_cart,2024-02-03 00:00:00,19,2087,0
EVT_013620,3694,view,2024-12-31 20:42:53,20,2583,0
EVT_013621,6176,add_to_cart,2024-12-02 09:11:58,9,3446,0
EVT_013622,9807,add_to_cart,2024-12-25 14:06:31,19,2776,0
EVT_013623,3536,purchase,2024-11-29 03:24:44,5,1243,443.93
EVT_013624,693,click,2024-12-02 16:58:01,15,3406,0
EVT_013625,9544,view,2024-07-13 00:00:00,6,316,0
EVT_013626,8474,view,2024-06-20 00:00:00,18,266,0
EVT_013627,2120,add_to_cart,2024-12-31 13:10:34,12,913,0
EVT_013628,8235,purchase,2024-11-29 21:01:30,7,451,64.03
EVT_013629,2995,add_to_cart,2024-09-05 00:00:00,15,2179,0
EVT_013630,773,view,2024-12-31 09:09:44,14,1819,0
EVT_013631,3656,click,2024-12-02 10:14:12,15,36,0
EVT_013632,1187,click,2024-11-29 04:09:00,6,2459,0
EVT_013633,1031,add_to_cart,2024-12-31 00:35:30,15,2816,0
EVT_013634,5520,add_to_cart,2024-12-31 04:00:13,11,1375,0
EVT_013635,953,click,2024-07-08 00:00:00,17,852,0
EVT_013636,1475,click,2024-12-31 07:38:59,2,295,0
EVT_013637,6760,add_to_cart,2024-11-29 23:46:21,14,2863,0
EVT_013638,1922,click,2024-11-29 04:27:49,20,245,0
EVT_013639,9450,add_to_cart,2024-12-02 00:18:24,15,526,0
EVT_013640,9865,view,2024-05-21 00:00:00,11,2045,0
EVT_013641,5816,view,2024-05-01 00:00:00,12,2863,0
EVT_013642,8014,add_to_cart,2024-03-25 00:00:00,4,1065,0
EVT_013643,113,click,2024-12-25 00:38:52,12,2327,0
EVT_013644,835,purchase,2024-07-30 00:00:00,18,160,399.14
EVT_013645,6436,click,2024-12-31 00:03:03,16,3368,0
EVT_013646,6382,add_to_cart,2024-12-02 22:59:30,15,3286,0
EVT_013647,6165,add_to_cart,2024-12-25 02:00:10,8,1743,0
EVT_013648,8981,view,2024-11-29 15:22:37,9,1838,0
EVT_013649,2026,click,2024-12-26 00:00:00,17,3295,0
EVT_013650,3736,view,2024-12-31 00:34:59,16,962,0
EVT_013651,9930,click,2024-11-29 17:09:31,13,595,0
EVT_013652,4891,view,2024-12-31 16:09:29,1,1733,0
EVT_013653,5496,add_to_cart,2024-10-09 00:00:00,7,2330,0
