fact_id,dimension_id,value,amount,created_date
FACT_007683,959,801,1432.04,2024-10-16
FACT_007684,931,774,4192.97,2025-01-10
FACT_007685,6,229,562.81,2024-08-26
FACT_007686,339,915,1539.85,2024-10-11
FACT_007687,764,618,1410.52,2025-07-23
FACT_007688,8,995,1810.28,2025-05-23
FACT_007689,114,447,1582.36,2024-10-26
FACT_007690,262,334,1947.28,2024-09-07
FACT_007691,971,922,3032.86,2025-06-15
FACT_007692,8,817,728.52,2025-03-09
FACT_007693,805,820,814.56,2025-05-27
FACT_007694,1,244,1702.98,2024-10-29
FACT_007695,996,535,3475.47,2025-04-16
FACT_007696,214,462,3394.11,2024-11-02
FACT_007697,8,41,1525.7,2025-01-30
FACT_007698,3,773,2006.83,2024-10-13
FACT_007699,553,442,4151.72,2025-02-06
FACT_007700,10,858,1612.29,2025-05-04
FACT_007701,6,161,1849.88,2025-01-30
FACT_007702,7,856,2775.47,2024-11-06
FACT_007703,8,968,3238.13,2025-04-16
FACT_007704,146,269,3096.81,2025-05-19
FACT_007705,894,797,2471.41,2024-09-07
FACT_007706,6,197,3001.49,2024-11-20
FACT_007707,5,799,3560.89,2025-02-08
FACT_007708,7,109,283.36,2024-12-21
FACT_007709,2,110,1281.12,2024-12-23
FACT_007710,10,437,920.03,2025-03-23
FACT_007711,46,295,1960.63,2024-12-12
FACT_007712,1,22,846.54,2025-04-10
FACT_007713,9,114,3596.1,2025-03-31
FACT_007714,1,554,815.37,2024-11-23
FACT_007715,8,792,1790.54,2025-04-28
FACT_007716,3,891,1587.89,2025-03-13
FACT_007717,20,413,644.8,2025-04-14
FACT_007718,6,122,4255.12,2025-06-08
FACT_007719,613,436,3074.23,2024-10-30
FACT_007720,209,457,2109.07,2025-02-26
FACT_007721,9,290,4859.59,2024-10-06
FACT_007722,9,122,4829.71,2025-06-17
FACT_007723,4,388,2577.73,2025-03-15
FACT_007724,446,117,685.89,2025-08-16
FACT_007725,5,129,2669.36,2025-01-11
FACT_007726,10,914,2626.57,2024-09-16
FACT_007727,6,775,2911.35,2025-03-13
FACT_007728,3,860,1147.48,2025-07-05
FACT_007729,5,5,917.18,2025-01-19
FACT_007730,743,218,4248.62,2024-09-13
FACT_007731,286,320,2422.56,2024-10-11
FACT_007732,5,970,3481.68,2024-09-16
FACT_007733,1,645,2764.61,2024-10-30
FACT_007734,688,435,1796.76,2025-06-04
FACT_007735,6,101,4472.18,2025-05-15
FACT_007736,10,382,2799.56,2024-09-05
FACT_007737,7,316,475.27,2024-12-13
FACT_007738,2,548,4101.83,2024-09-03
FACT_007739,5,893,4564.65,2025-04-28
FACT_007740,6,578,1807.34,2024-12-20
FACT_007741,3,602,3461.82,2025-01-05
FACT_007742,52,452,1770.45,2024-10-11
FACT_007743,6,528,3743.89,2025-07-16
FACT_007744,1,550,3275.52,2025-08-12
FACT_007745,575,309,2911.05,2024-11-23
FACT_007746,8,623,2362.69,2025-03-01
FACT_007747,1,231,2061.7,2025-01-13
FACT_007748,6,825,1773.11,2025-05-17
FACT_007749,921,230,3870.49,2025-05-22
FACT_007750,5,995,2706.79,2025-01-06
FACT_007751,1,51,2073.62,2024-12-13
FACT_007752,2,553,3224.86,2024-12-11
FACT_007753,8,690,818.83,2025-02-09
FACT_007754,5,499,2559.44,2025-06-21
FACT_007755,6,457,2159.89,2024-10-10
FACT_007756,7,640,1335.18,2024-10-12
FACT_007757,68,79,3498.49,2025-08-15
FACT_007758,878,336,2673.79,2025-03-15
FACT_007759,6,398,977.02,2025-07-13
FACT_007760,975,131,557.08,2025-03-13
FACT_007761,9,572,2611.97,2025-02-22
FACT_007762,5,847,3690.31,2025-06-06
FACT_007763,8,350,2683.61,2025-07-12
FACT_007764,6,116,3360.21,2024-11-10
FACT_007765,5,505,4083.78,2025-01-13
FACT_007766,4,23,4301.06,2024-09-06
FACT_007767,381,213,1298.4,2025-06-11
FACT_007768,6,537,2420.68,2025-01-22
FACT_007769,1,976,3111.9,2024-11-06
FACT_007770,577,194,3043.1,2025-05-10
FACT_007771,3,428,1603.84,2024-09-09
FACT_007772,838,33,2344.89,2025-07-14
FACT_007773,346,584,2134.82,2024-09-20
FACT_007774,10,424,3153.57,2025-05-08
FACT_007775,10,407,544.74,2025-02-23
FACT_007776,8,120,566.56,2025-01-21
FACT_007777,4,97,975.77,2025-04-25
FACT_007778,6,132,4286.84,2025-06-09
FACT_007779,8,449,4242.62,2025-04-09
FACT_007780,868,466,3954.91,2024-08-22
FACT_007781,10,61,3256.56,2024-11-28
FACT_007782,1,242,212.71,2024-09-25
FACT_007783,259,542,555.37,2025-01-14
FACT_007784,10,786,1456.94,2025-04-22
FACT_007785,7,665,3913.93,2025-04-03
FACT_007786,7,614,975.39,2025-07-22
FACT_007787,3,366,130.16,2025-01-19
FACT_007788,7,51,3054.41,2025-05-13
FACT_007789,7,528,3177.34,2024-10-02
FACT_007790,6,772,2179.85,2025-01-04
FACT_007791,7,399,2428.68,2024-11-07
FACT_007792,10,856,113.97,2024-11-17
FACT_007793,3,182,4362.68,2024-09-10
FACT_007794,8,648,1749.08,2025-06-14
FACT_007795,3,166,1312.56,2025-07-01
FACT_007796,4,727,1132.18,2024-10-31
FACT_007797,4,948,3020.62,2025-03-19
FACT_007798,2,759,4484.85,2025-05-21
FACT_007799,6,799,1286.11,2025-06-22
FACT_007800,10,789,873.75,2025-07-18
FACT_007801,968,754,3497.15,2025-07-27
FACT_007802,2,244,4610.71,2024-11-19
FACT_007803,805,192,4010.54,2025-05-11
FACT_007804,924,39,2192.95,2025-08-13
FACT_007805,6,31,2495.52,2025-04-26
FACT_007806,1,409,3884.18,2025-05-08
FACT_007807,609,40,1829.96,2024-11-10
FACT_007808,7,736,3399.19,2024-09-30
FACT_007809,2,91,4363.17,2025-01-04
FACT_007810,6,25,2399.65,2025-06-18
FACT_007811,4,198,3302.89,2025-07-15
FACT_007812,111,688,4468.04,2025-01-07
FACT_007813,4,889,2350.9,2024-10-26
FACT_007814,2,104,2343.87,2024-11-03
FACT_007815,4,356,3970.16,2025-04-09
FACT_007816,8,565,1650.6,2024-11-23
FACT_007817,713,298,1710.79,2025-06-27
FACT_007818,9,97,1307.93,2025-03-25
FACT_007819,332,606,4175.99,2025-01-23
FACT_007820,1,921,1205.36,2025-06-01
FACT_007821,4,40,264.65,2025-04-11
FACT_007822,5,715,2197.57,2025-01-28
FACT_007823,303,493,2255.02,2025-02-16
FACT_007824,8,468,208.51,2025-07-28
FACT_007825,9,237,1694.07,2024-10-25
FACT_007826,3,851,1539.96,2024-10-19
FACT_007827,302,675,3037.97,2025-06-12
FACT_007828,8,901,61.85,2025-02-12
FACT_007829,703,736,4587.87,2025-06-02
FACT_007830,554,485,1674.19,2024-10-18
FACT_007831,436,865,1994.6,2025-08-11
FACT_007832,272,657,1644.71,2025-06-18
FACT_007833,959,265,866.44,2024-11-27
FACT_007834,4,60,19.79,2025-01-04
FACT_007835,855,431,4526.03,2025-08-04
FACT_007836,650,259,1179.44,2025-07-02
FACT_007837,2,328,4295.38,2024-11-23
FACT_007838,10,48,4356.59,2025-01-17
FACT_007839,6,376,354.78,2024-12-01
FACT_007840,5,924,428.72,2024-12-23
FACT_007841,55,104,1381.91,2025-07-16
FACT_007842,2,182,4485.6,2025-02-11
FACT_007843,4,155,4016.17,2025-02-21
FACT_007844,4,399,1338.65,2025-05-10
FACT_007845,305,289,3000.35,2024-11-06
FACT_007846,335,11,4539.02,2025-07-12
FACT_007847,9,808,221.74,2025-01-27
FACT_007848,766,82,2634.8,2024-09-25
FACT_007849,3,226,289.66,2025-04-29
FACT_007850,5,631,4031.1,2025-07-18
FACT_007851,835,41,2373.73,2025-04-22
FACT_007852,8,98,795.92,2024-08-29
FACT_007853,2,794,890.97,2025-08-11
FACT_007854,661,746,4912.51,2024-12-12
FACT_007855,9,46,3644.47,2024-08-27
FACT_007856,3,350,3422.08,2024-11-29
FACT_007857,4,124,1047.57,2025-05-23
FACT_007858,9,753,4483.61,2024-11-09
FACT_007859,6,848,4341.22,2025-03-04
FACT_007860,2,803,4929.62,2025-01-03
FACT_007861,79,440,3162.79,2025-06-12
FACT_007862,4,487,515.37,2024-11-24
FACT_007863,7,801,2428.25,2025-02-24
FACT_007864,3,671,2362.08,2024-09-25
FACT_007865,9,594,2128.48,2025-05-24
FACT_007866,623,642,2156.15,2025-07-20
FACT_007867,7,117,4639.41,2025-06-16
FACT_007868,5,118,835.75,2025-05-25
FACT_007869,5,53,3461.84,2025-02-06
FACT_007870,10,538,186.89,2024-11-17
FACT_007871,963,921,1146.79,2025-04-12
FACT_007872,787,177,1992.3,2025-07-05
FACT_007873,7,834,162.72,2025-01-28
FACT_007874,204,965,3475.35,2025-02-27
FACT_007875,10,820,3690.22,2025-01-20
FACT_007876,481,468,1356.85,2025-02-01
FACT_007877,10,64,4016.3,2024-11-07
FACT_007878,996,626,2753.72,2025-06-12
FACT_007879,1,164,3074.48,2024-11-30
FACT_007880,5,75,4797.56,2024-11-09
FACT_007881,3,81,3328.59,2025-08-03
FACT_007882,575,958,720.51,2025-08-16
FACT_007883,2,515,3923.64,2024-11-14
FACT_007884,9,80,4779.8,2024-11-03
FACT_007885,3,876,4326.16,2024-10-08
FACT_007886,6,292,100.38,2024-08-25
FACT_007887,2,897,1223.25,2024-12-08
FACT_007888,6,674,954.27,2025-05-25
FACT_007889,8,509,3608.3,2024-09-10
FACT_007890,10,30,1412.22,2024-09-14
FACT_007891,5,615,4540.92,2024-09-24
FACT_007892,7,438,4374.44,2024-12-10
FACT_007893,7,215,621.45,2025-04-27
FACT_007894,8,606,4828.64,2025-04-18
FACT_007895,3,865,2574.62,2024-09-16
FACT_007896,5,739,4881.89,2025-02-14
FACT_007897,6,561,4889.31,2025-02-02
FACT_007898,27,164,727.73,2025-06-30
FACT_007899,457,273,1222.59,2024-12-28
FACT_007900,10,166,1718.19,2024-09-02
FACT_007901,3,999,791.04,2025-02-27
FACT_007902,3,529,427.38,2024-11-01
FACT_007903,3,169,843.19,2025-05-24
FACT_007904,5,518,2338.15,2025-07-22
FACT_007905,659,673,2651.96,2025-03-17
FACT_007906,2,746,4191.26,2025-03-07
FACT_007907,6,641,322.48,2024-12-03
FACT_007908,5,584,3756.75,2024-08-30
FACT_007909,881,819,4289.46,2024-10-21
FACT_007910,3,218,1487.28,2025-05-01
FACT_007911,6,643,1223.94,2025-04-01
FACT_007912,6,994,4997.5,2025-04-04
FACT_007913,1,280,1672.82,2025-01-27
FACT_007914,6,921,4689.66,2025-07-30
FACT_007915,10,909,1405.57,2025-05-09
FACT_007916,9,280,4553.46,2025-04-12
FACT_007917,6,809,228.99,2025-04-13
FACT_007918,5,386,3014.69,2025-02-03
FACT_007919,5,806,3831.2,2025-06-26
FACT_007920,473,756,808.01,2024-10-11
FACT_007921,10,574,197.83,2025-05-17
FACT_007922,2,280,3831.67,2024-09-20
FACT_007923,7,777,3293.7,2025-08-08
FACT_007924,3,725,2722.93,2024-11-07
FACT_007925,7,858,2179.96,2024-12-12
FACT_007926,8,377,2013.56,2025-04-08
FACT_007927,9,177,2231.95,2024-12-23
FACT_007928,9,808,3193.84,2024-11-13
FACT_007929,419,168,3967.61,2025-01-11
FACT_007930,552,247,4923.16,2024-10-31
FACT_007931,3,181,3422.76,2025-03-15
FACT_007932,8,837,282.46,2024-10-14
FACT_007933,5,790,382.01,2025-06-25
FACT_007934,9,640,4194.81,2025-04-20
FACT_007935,6,425,3534.38,2024-09-07
FACT_007936,8,172,1127.48,2025-07-25
FACT_007937,6,523,2335.18,2024-09-25
FACT_007938,201,493,3362.73,2025-06-17
FACT_007939,4,167,1936.08,2025-06-29
FACT_007940,9,507,4795.56,2025-04-02
FACT_007941,10,216,1632.81,2025-01-01
FACT_007942,1,740,4370.62,2024-11-05
FACT_007943,10,313,3364.29,2025-06-07
FACT_007944,7,605,533.4,2025-06-26
FACT_007945,190,397,2050.62,2025-04-30
FACT_007946,9,287,4450.32,2025-04-14
FACT_007947,7,768,1309.48,2025-07-04
FACT_007948,6,159,44.66,2025-04-09
FACT_007949,4,845,4519.42,2025-04-06
FACT_007950,3,519,4475.13,2025-07-29
FACT_007951,7,136,4488.2,2024-08-22
FACT_007952,2,68,651.56,2025-07-24
FACT_007953,8,133,1183.25,2025-08-13
FACT_007954,21,850,400.2,2024-12-06
FACT_007955,5,162,854.88,2025-01-27
FACT_007956,10,160,1547.49,2025-02-10
FACT_007957,5,920,1353.92,2025-06-16
FACT_007958,4,740,3195.21,2025-02-12
FACT_007959,7,386,1713.82,2024-10-16
FACT_007960,7,250,4565.75,2025-03-19
FACT_007961,3,709,4239.4,2024-11-18
FACT_007962,222,666,44.02,2025-03-07
FACT_007963,235,25,1514.65,2024-11-10
FACT_007964,9,271,950.8,2025-06-26
FACT_007965,368,378,3551.59,2024-12-09
FACT_007966,5,892,1043.14,2025-03-01
FACT_007967,926,249,1995.94,2024-11-22
FACT_007968,92,883,2092.91,2025-06-12
FACT_007969,5,446,3100.49,2025-01-11
FACT_007970,56,25,678.71,2025-08-04
FACT_007971,868,735,3978.96,2024-09-24
FACT_007972,36,150,160.23,2025-07-14
FACT_007973,3,687,1280.04,2025-03-23
FACT_007974,9,665,708.12,2025-01-12
FACT_007975,4,899,4679.08,2025-06-12
FACT_007976,804,319,41.43,2024-12-04
FACT_007977,282,676,3115.86,2025-07-04
FACT_007978,157,889,4896.81,2025-03-05
FACT_007979,929,842,4363.13,2024-09-11
FACT_007980,1,886,4936.14,2024-10-10
FACT_007981,204,159,4529.5,2025-03-18
FACT_007982,995,741,4111.42,2024-10-18
FACT_007983,293,839,1007.67,2025-07-16
FACT_007984,8,297,1660.8,2025-04-16
FACT_007985,9,783,4666.65,2025-06-26
FACT_007986,574,15,4688.52,2025-07-30
FACT_007987,3,392,4669.41,2025-06-07
FACT_007988,1,684,1697.11,2024-10-29
FACT_007989,3,434,2140.47,2024-08-31
FACT_007990,4,479,2256.12,2025-05-29
FACT_007991,3,642,3028.71,2025-06-01
FACT_007992,6,66,2195.55,2025-05-23
FACT_007993,615,533,4530.99,2025-06-21
FACT_007994,9,9,2003.6,2024-12-25
FACT_007995,3,362,952.82,2025-02-09
FACT_007996,379,946,1938.49,2025-06-22
FACT_007997,5,103,1235.64,2024-12-05
FACT_007998,262,522,4165.69,2024-11-06
FACT_007999,7,202,3833.21,2025-07-27
FACT_008000,8,229,2628.52,2025-03-21
FACT_008001,1,34,1963.96,2025-03-21
FACT_008002,5,80,1255.93,2025-04-18
FACT_008003,3,64,2649.95,2024-09-21
FACT_008004,101,229,1319.52,2025-03-31
FACT_008005,2,364,4935.05,2025-05-19
FACT_008006,7,431,4332.76,2025-03-20
FACT_008007,9,978,1954.24,2024-12-06
FACT_008008,421,262,3664.7,2024-12-03
FACT_008009,753,344,3442.84,2025-03-12
FACT_008010,69,245,3066.31,2024-10-09
FACT_008011,6,719,1107.18,2025-06-12
FACT_008012,789,6,939.2,2024-08-28
FACT_008013,6,714,2687.64,2025-03-01
FACT_008014,6,976,3896.48,2024-09-18
FACT_008015,7,621,665.98,2025-03-04
FACT_008016,1,679,4189.37,2025-02-15
FACT_008017,736,298,441.23,2025-07-18
FACT_008018,472,103,2161.24,2024-08-30
FACT_008019,795,352,3988.39,2025-04-01
FACT_008020,2,619,1867.86,2024-12-30
FACT_008021,1,393,725.93,2024-09-17
FACT_008022,882,457,184.63,2024-12-18
FACT_008023,7,964,1512.86,2025-07-24
FACT_008024,883,437,2882.7,2024-08-27
FACT_008025,4,972,312.26,2024-12-05
FACT_008026,771,556,4279.55,2025-03-01
FACT_008027,4,949,167.89,2025-04-21
FACT_008028,335,511,3148.04,2024-11-29
FACT_008029,4,489,377.97,2024-12-26
FACT_008030,10,343,1558.14,2025-03-08
FACT_008031,10,789,2143.04,2025-05-29
FACT_008032,7,773,3866.69,2024-11-22
FACT_008033,6,938,204.15,2024-10-03
FACT_008034,2,464,1176.62,2025-04-25
FACT_008035,2,700,103.34,2024-08-22
FACT_008036,918,114,3750.78,2025-06-20
FACT_008037,9,386,3883.88,2025-02-17
FACT_008038,637,696,1180.29,2025-03-11
FACT_008039,1,842,2356.36,2024-12-13
FACT_008040,10,443,4672.14,2024-10-30
FACT_008041,7,632,2435.97,2025-06-04
FACT_008042,6,746,2707.13,2025-05-31
FACT_008043,8,906,921.95,2025-01-25
FACT_008044,1,720,4894.2,2025-03-14
FACT_008045,6,311,3940.65,2025-04-20
FACT_008046,3,14,717.98,2025-02-01
FACT_008047,1,533,3846.53,2025-02-21
FACT_008048,8,600,606.09,2024-09-25
FACT_008049,149,900,4260.02,2024-10-22
FACT_008050,4,954,4623.69,2025-01-01
FACT_008051,4,227,4510.37,2025-04-06
FACT_008052,4,114,432.59,2024-09-24
FACT_008053,5,807,4320.06,2024-10-22
FACT_008054,2,365,4264.09,2025-05-16
FACT_008055,7,582,919.98,2025-01-28
FACT_008056,4,220,1093.38,2025-08-04
FACT_008057,6,881,4005.77,2025-05-21
FACT_008058,5,578,3908.04,2024-11-08
FACT_008059,943,793,776.13,2024-08-25
FACT_008060,31,384,3758.45,2025-06-26
FACT_008061,1,435,3781.04,2025-07-18
FACT_008062,2,445,1964.56,2024-09-17
FACT_008063,8,199,3028.55,2025-02-16
FACT_008064,10,140,2909.12,2025-04-07
FACT_008065,6,73,2774.3,2025-04-18
FACT_008066,2,228,3195.53,2024-09-30
FACT_008067,5,71,2931.44,2025-01-10
FACT_008068,581,29,534.01,2025-01-29
FACT_008069,8,724,855.01,2025-01-31
FACT_008070,8,701,1127.41,2024-08-30
FACT_008071,2,928,2561.71,2024-10-10
FACT_008072,9,393,4478.63,2024-09-12
FACT_008073,9,329,362.24,2025-05-10
FACT_008074,7,186,2094.22,2025-01-06
FACT_008075,10,514,3409.62,2024-09-03
FACT_008076,641,989,3658.68,2024-12-25
FACT_008077,2,225,2287.91,2025-02-21
FACT_008078,5,498,1379.38,2025-05-17
FACT_008079,2,18,159.01,2025-03-18
FACT_008080,9,128,985.93,2025-05-02
FACT_008081,5,292,643.99,2025-06-09
FACT_008082,321,388,3865.05,2025-01-31
FACT_008083,4,515,3471.21,2024-09-17
FACT_008084,6,626,421.29,2024-10-20
FACT_008085,4,508,2373.94,2024-09-10
FACT_008086,710,818,4330.26,2025-02-16
FACT_008087,281,698,2924.25,2024-09-07
FACT_008088,12,608,2806.55,2025-05-31
FACT_008089,2,316,1660.07,2024-11-26
FACT_008090,889,950,631.17,2025-06-21
FACT_008091,4,842,3439.24,2024-12-25
FACT_008092,42,306,409.27,2025-01-27
FACT_008093,71,179,2626.41,2025-03-27
FACT_008094,590,346,4403.95,2024-09-16
FACT_008095,2,58,792.68,2025-07-21
FACT_008096,3,859,1792.84,2025-01-18
FACT_008097,306,533,4648.58,2025-01-17
FACT_008098,8,534,3077.84,2025-03-27
FACT_008099,702,317,3387.01,2025-03-05
FACT_008100,781,203,600.83,2025-05-22
FACT_008101,583,536,1061.26,2024-12-06
FACT_008102,86,545,4096.81,2024-09-02
FACT_008103,4,584,3611.25,2024-09-12
FACT_008104,4,37,1709.44,2025-06-26
FACT_008105,7,132,3370.03,2024-11-08
FACT_008106,9,269,1776.99,2025-07-19
FACT_008107,972,959,20.75,2025-01-06
FACT_008108,4,237,3726.14,2024-09-04
FACT_008109,3,949,3246.87,2024-11-13
FACT_008110,379,588,4792.68,2025-06-22
FACT_008111,715,219,4143.39,2024-10-16
FACT_008112,3,519,2683.23,2024-10-24
FACT_008113,697,76,234.82,2025-05-30
FACT_008114,5,554,2397.42,2024-09-13
FACT_008115,260,268,3020.16,2025-06-09
FACT_008116,108,105,3775.64,2024-10-03
FACT_008117,987,686,616.62,2025-02-20
FACT_008118,4,674,4892.89,2024-08-24
FACT_008119,622,644,769.4,2025-07-29
FACT_008120,1,737,145.88,2025-05-12
FACT_008121,182,135,3703.75,2025-01-03
FACT_008122,9,845,3743.77,2025-04-21
FACT_008123,709,364,4488.08,2025-06-27
FACT_008124,2,130,4833.39,2025-08-19
FACT_008125,9,660,4186.02,2025-04-26
FACT_008126,909,728,1015.21,2025-05-02
FACT_008127,7,945,4083.79,2024-09-27
FACT_008128,3,799,657.26,2024-10-07
FACT_008129,209,302,2746.24,2024-09-16
FACT_008130,1,402,2620.23,2025-04-23
FACT_008131,164,607,1643.07,2024-12-19
FACT_008132,7,409,4218.24,2025-05-04
FACT_008133,2,769,2541.59,2025-04-26
FACT_008134,451,123,3656.18,2025-06-03
FACT_008135,255,680,1183.62,2025-02-12
FACT_008136,8,757,3840.17,2025-07-26
FACT_008137,985,390,3728.5,2024-10-29
FACT_008138,8,285,4865.12,2025-01-19
FACT_008139,9,166,4795.47,2025-01-03
FACT_008140,312,645,4495.15,2025-08-20
FACT_008141,611,355,3019.44,2025-06-19
FACT_008142,6,644,3606.08,2024-10-25
FACT_008143,10,465,1334.78,2024-09-19
FACT_008144,793,112,945.42,2025-05-26
FACT_008145,241,479,3656.12,2025-02-21
FACT_008146,668,769,3156.46,2024-09-25
FACT_008147,5,73,4807.17,2024-09-04
FACT_008148,8,772,3192.67,2025-04-06
FACT_008149,10,26,3790.15,2024-09-04
FACT_008150,2,914,653.25,2025-02-07
FACT_008151,2,95,832.97,2025-01-21
FACT_008152,4,515,3725.1,2024-12-09
FACT_008153,1,24,2834.62,2024-11-06
FACT_008154,848,773,3368.95,2024-11-06
FACT_008155,2,546,4830.11,2024-12-03
FACT_008156,48,592,4030.75,2024-11-26
FACT_008157,6,837,2458.05,2025-03-31
FACT_008158,590,992,4708.54,2024-12-14
FACT_008159,1,898,3631.73,2025-01-08
FACT_008160,7,374,4585.27,2024-10-27
FACT_008161,2,605,1098.25,2024-10-08
FACT_008162,355,126,2249.76,2025-03-11
FACT_008163,415,83,3125.5,2025-08-09
FACT_008164,5,521,4522.11,2025-05-23
FACT_008165,1,669,3850.35,2025-02-16
FACT_008166,8,326,2870.2,2024-11-23
FACT_008167,1,35,4872.49,2024-10-28
FACT_008168,6,17,1869.6,2024-10-12
FACT_008169,1,469,4208.97,2025-07-09
FACT_008170,10,341,3690.95,2025-03-28
FACT_008171,5,947,448.56,2025-05-10
FACT_008172,5,347,4996.56,2025-05-24
FACT_008173,78,714,4309.66,2024-09-29
FACT_008174,4,193,2886.17,2024-10-17
FACT_008175,2,771,437.52,2025-08-13
FACT_008176,10,684,3027.15,2025-02-02
FACT_008177,4,789,3960.58,2024-11-04
FACT_008178,138,506,3223.59,2025-03-27
FACT_008179,775,204,1766.11,2025-03-12
FACT_008180,25,202,4781.64,2025-04-23
FACT_008181,8,824,797.32,2024-08-28
FACT_008182,871,466,4549.01,2024-09-05
FACT_008183,5,160,318.0,2025-01-13
FACT_008184,48,637,2362.98,2025-01-12
FACT_008185,892,730,2833.96,2024-12-19
FACT_008186,792,672,3925.76,2025-07-13
FACT_008187,6,676,1223.34,2025-08-10
FACT_008188,920,295,3078.65,2025-01-05
FACT_008189,6,833,4610.62,2025-05-07
FACT_008190,10,205,3107.81,2025-04-02
FACT_008191,42,774,4872.42,2025-06-08
FACT_008192,5,683,4961.85,2024-11-11
FACT_008193,212,648,3868.95,2025-07-25
FACT_008194,4,780,1962.73,2024-12-16
FACT_008195,918,778,1257.34,2024-08-25
FACT_008196,7,665,1073.87,2024-09-20
FACT_008197,10,311,3832.25,2024-10-22
FACT_008198,2,491,2828.34,2025-02-04
FACT_008199,1,866,223.7,2024-11-13
FACT_008200,9,635,299.79,2024-12-25
FACT_008201,7,962,2348.84,2025-03-05
FACT_008202,6,127,4068.28,2025-07-31
FACT_008203,8,387,4004.8,2025-05-12
FACT_008204,5,292,3796.09,2025-07-08
FACT_008205,4,504,2389.75,2025-01-30
FACT_008206,1,180,4519.31,2024-11-07
FACT_008207,1,51,2941.07,2025-02-09
FACT_008208,5,366,4914.05,2024-09-21
FACT_008209,718,977,4917.55,2025-02-08
FACT_008210,314,882,3547.44,2025-07-07
FACT_008211,6,221,572.15,2025-03-12
FACT_008212,2,638,623.0,2024-10-05
FACT_008213,2,276,3505.14,2025-06-18
FACT_008214,2,633,908.04,2025-03-03
FACT_008215,4,899,1164.98,2024-09-28
FACT_008216,7,858,262.87,2025-07-22
FACT_008217,809,993,635.44,2025-01-23
FACT_008218,6,893,54.78,2025-07-08
FACT_008219,6,7,205.92,2025-04-18
FACT_008220,3,312,2167.94,2024-09-12
FACT_008221,10,537,4376.59,2025-01-20
FACT_008222,10,658,4562.31,2025-06-05
FACT_008223,515,519,3223.0,2025-08-12
FACT_008224,4,720,3068.97,2025-03-22
FACT_008225,8,717,3080.33,2024-09-30
FACT_008226,4,152,364.64,2025-07-13
FACT_008227,2,925,2182.05,2025-04-04
FACT_008228,1,507,1994.95,2025-01-29
FACT_008229,2,372,2486.16,2025-03-03
FACT_008230,5,199,1543.48,2025-03-18
FACT_008231,107,390,2884.5,2024-10-26
FACT_008232,1,308,3445.52,2025-07-06
FACT_008233,7,845,3248.08,2025-02-02
FACT_008234,624,195,402.35,2025-07-06
FACT_008235,1,77,3449.27,2025-05-06
FACT_008236,433,421,3528.62,2024-11-04
FACT_008237,2,158,2594.82,2025-04-12
FACT_008238,691,29,4312.79,2025-07-02
FACT_008239,2,195,1430.73,2024-12-10
FACT_008240,6,264,3033.8,2024-12-06
FACT_008241,465,589,1775.65,2025-05-18
FACT_008242,25,789,1028.95,2024-08-28
FACT_008243,3,713,3471.21,2024-12-05
FACT_008244,2,950,2848.08,2025-03-15
FACT_008245,1,104,2690.31,2024-10-23
FACT_008246,374,156,884.29,2024-09-13
FACT_008247,6,773,615.12,2024-12-14
FACT_008248,1,679,2341.61,2024-08-29
